"id","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","Tz"
"2981","South Mary Airport","South Mary","Saint Pierre and Miquelon","CMU","CWRK","-41.668504","148.508074","36","Asia/Muscat","E","America/Antigua"
"2982","Gregton Airport","Gregton","Belarus","VPF","FRRO","71.860052","107.293203","313","America/Port_of_Spain","N","Europe/Paris"
"2983","Sandrahaven Airport","Sandrahaven","Somalia","JEY","ZDTG","-80.9223455","-135.157101","772","Europe/Andorra","A","Africa/Abidjan"
"2984","Bergside Airport","Bergside","Fiji","QAF","TUBP","-71.8617565","81.136078","567","Africa/Dar_es_Salaam","Z","Asia/Karachi"
"2985","Brownmouth Airport","Brownmouth","Namibia","NSM","EBAQ","30.597747","66.944277","893","Africa/Nairobi","O","Africa/Maseru"
"2986","West Karenburgh Airport","West Karenburgh","Peru","UGY","PDFO","42.7729315","129.930514","959","Asia/Tokyo","N","Asia/Muscat"
"2987","Hineston Airport","Hineston","Ethiopia","IGC","ULEZ","-13.3575065","-57.859922","735","Europe/Paris","Z","America/Nassau"
"2988","North William Airport","North William","Oman","TMP","TUNH","-18.628687","9.666464","689","Pacific/Ponape","N","Europe/Andorra"
"2989","Mckinneychester Airport","Mckinneychester","Morocco","TND","NFUG","-21.7950605","-37.859489","560","Pacific/Port_Moresby","A","Asia/Muscat"
"2990","Daughertyville Airport","Daughertyville","Belize","ZFY","NNHY","-21.057341","-153.357533","807","Africa/Blantyre","Z","Asia/Thimphu"
"2991","New Mitchell Airport","New Mitchell","Bulgaria","ZCG","WRNB","-14.6308675","79.949078","607","Europe/Sarajevo","S","America/Asuncion"
"2992","North Meghan Airport","North Meghan","Aruba","BTB","EUAK","64.417912","-37.188496","446","America/Bogota","N","America/Barbados"
"2993","South Isaiah Airport","South Isaiah","Pitcairn Islands","YHK","SOEO","7.591256","-72.372112","903","Europe/Zagreb","A","Africa/Freetown"
"2994","Mauricefurt Airport","Mauricefurt","Monaco","FWJ","MDGV","11.2111935","-166.541639","807","Asia/Dili","O","Africa/Banjul"
"2995","Port Bryan Airport","Port Bryan","Myanmar","ITF","FSYC","-20.9333315","52.975467","977","Europe/Brussels","U","Africa/Bissau"
"2996","Avilaberg Airport","Avilaberg","Hong Kong","GGM","ULIB","-8.1533265","32.721278","459","Europe/Kyiv","N","Asia/Tehran"
"2997","East Richardburgh Airport","East Richardburgh","Hungary","QMK","FGMZ","-85.546402","-167.503894","684","Asia/Samarkand","N","Asia/Samarkand"
"2998","Gutierrezview Airport","Gutierrezview","Ghana","VEH","GAMK","-37.679338","-59.493579","670","America/Panama","O","Europe/Istanbul"
"2999","Port Clinton Airport","Port Clinton","Syrian Arab Republic","IBE","NQBL","70.051971","159.359712","391","Asia/Phnom_Penh","S","America/Tegucigalpa"
"3000","Christopherville Airport","Christopherville","French Southern Territories","OMY","SRML","-8.0038755","-155.261395","419","Africa/Sao_Tome","S","Asia/Tehran"
"3001","Lake Abigail Airport","Lake Abigail","Seychelles","SAX","LXDH","2.886827","118.592729","418","America/Port_of_Spain","U","Africa/Windhoek"
"3002","Williamsview Airport","Williamsview","Colombia","LTJ","UIQO","-41.0220495","-58.177769","523","Indian/Mauritius","U","Africa/Libreville"
"3003","Sydneymouth Airport","Sydneymouth","Albania","RNN","ZXBG","87.680986","78.932083","781","Pacific/Easter","U","Asia/Qatar"
"3004","East Jacquelinemouth Airport","East Jacquelinemouth","San Marino","UUV","DEFH","45.379541","55.771952","41","Europe/Zurich","E","Europe/Oslo"
"3005","Bowmanton Airport","Bowmanton","Maldives","YKK","RKFA","-3.707955","-93.254854","154","America/Caracas","O","Asia/Saigon"
"3006","Erikaville Airport","Erikaville","Norfolk Island","AXU","DAVL","82.434616","103.384815","610","Europe/Zaporozhye","U","Africa/Maseru"
"3007","South Kristine Airport","South Kristine","Libyan Arab Jamahiriya","YAM","XJGX","49.850976","-167.353702","661","Asia/Jerusalem","Z","Asia/Amman"
"3008","South Mark Airport","South Mark","Bermuda","UBX","YBDF","66.2699795","94.086432","935","Pacific/Fiji","A","Europe/Tirane"
"3009","West Erica Airport","West Erica","Chad","PIY","NLFJ","-69.648715","-58.709992","785","Pacific/Kwajalein","Z","Pacific/Chatham"
"3010","Michaelview Airport","Michaelview","Cote d'Ivoire","JGS","IBEF","-74.7566475","30.961493","947","Africa/Abidjan","S","America/Guatemala"
"3011","Bowenland Airport","Bowenland","Haiti","KON","CTNQ","55.5921555","-45.243254","791","America/Grenada","U","America/Paramaribo"
"3012","Lorrainefort Airport","Lorrainefort","Fiji","TJH","EUOZ","-8.8442235","42.661922","764","Atlantic/Azores","E","America/Bogota"
"3013","Washingtonhaven Airport","Washingtonhaven","Monaco","XVL","XFGD","38.7473535","-171.159617","154","Asia/Tokyo","A","Europe/Amsterdam"
"3014","Anthonyfort Airport","Anthonyfort","Hong Kong","ZTH","QPOZ","-0.7800335","-9.849368","955","America/Santo_Domingo","U","Europe/Copenhagen"
"3015","North Colin Airport","North Colin","Armenia","SMC","ELBX","35.3685735","-96.939386","924","Asia/Bangkok","E","Asia/Qatar"
"3016","Escobarfurt Airport","Escobarfurt","Moldova","GWQ","QTSD","23.080161","-176.054911","862","Asia/Baghdad","O","Asia/Tbilisi"
"3017","South Katherinefort Airport","South Katherinefort","United States Minor Outlying Islands","AVE","GODM","-33.3806705","71.606879","153","Africa/Nairobi","U","Africa/Porto-Novo"
"3018","Elizabethstad Airport","Elizabethstad","Monaco","YRZ","VBZP","57.972148","-128.489255","201","Indian/Comoro","O","Asia/Dushanbe"
"3019","Lake Sarah Airport","Lake Sarah","Saint Kitts and Nevis","ZBH","YLHV","-23.761756","162.610920","128","Pacific/Port_Moresby","Z","Europe/Oslo"
"3020","West Jorge Airport","West Jorge","Nigeria","BFO","KJXU","-22.098499","17.598611","798","Indian/Maldives","N","Asia/Muscat"
"3021","Russoview Airport","Russoview","Papua New Guinea","ODD","VHMR","-27.9950505","-150.330431","27","Asia/Saigon","Z","Asia/Beirut"
"3022","Murraymouth Airport","Murraymouth","Swaziland","GSF","CGXG","84.655753","71.922202","332","America/Mazatlan","A","Asia/Kabul"
"3023","Port Ryanside Airport","Port Ryanside","Swaziland","KFR","QCLT","40.740735","166.358696","803","Europe/Skopje","S","Asia/Singapore"
"3024","South Heather Airport","South Heather","Isle of Man","YDO","ODRE","-64.600035","4.956117","676","Africa/Bamako","O","America/Antigua"
"3025","Jamesmouth Airport","Jamesmouth","Pitcairn Islands","WXV","IBBI","-87.5681005","-52.361463","143","Asia/Qatar","E","America/Santo_Domingo"
"3026","Kimberlymouth Airport","Kimberlymouth","Japan","WTR","YLAW","63.0511805","67.810733","400","Pacific/Auckland","S","America/Lima"
"3027","Michaelview Airport","Michaelview","Burundi","NPR","NNBU","-81.9895045","-168.014010","598","Europe/Vatican","A","America/Asuncion"
"3028","Parkshaven Airport","Parkshaven","Iceland","EHE","GEAS","-22.882490","128.300663","333","Pacific/Kwajalein","Z","Africa/Bissau"
"3029","Perryfort Airport","Perryfort","Montserrat","CER","OCQP","32.016115","-45.208816","447","Europe/Paris","U","Africa/Mbabane"
"3030","Ramirezmouth Airport","Ramirezmouth","Peru","TAZ","BJFZ","-32.650320","133.769681","774","America/St_Kitts","Z","Asia/Vientiane"
"3031","Josephborough Airport","Josephborough","Netherlands Antilles","NUZ","EEFX","41.2317875","-135.124648","21","Asia/Colombo","E","Asia/Saigon"
"3032","New Patrick Airport","New Patrick","Jamaica","CBW","SMTJ","48.783618","-90.348029","85","America/Tegucigalpa","Z","Europe/Prague"
"3033","Anitaland Airport","Anitaland","Anguilla","QWR","TXXO","-77.8054145","120.962362","525","Atlantic/Reykjavik","O","Europe/Ljubljana"
"3034","South Karen Airport","South Karen","Latvia","EEW","KBZL","-37.121042","-28.103390","120","America/Boa_Vista","A","Asia/Ashgabat"
"3035","Williamview Airport","Williamview","Mayotte","BNU","SOZG","-29.4583695","-147.707264","287","Europe/Luxembourg","E","Asia/Nicosia"
"3036","Stephensonburgh Airport","Stephensonburgh","Croatia","DWR","OIIR","-42.833937","158.646578","2","Asia/Baku","E","Europe/Vilnius"
"3037","New Williamfurt Airport","New Williamfurt","Sudan","BJC","ZRLE","52.6424295","-115.378864","938","Africa/Tunis","E","Asia/Thimphu"
"3038","Nicolehaven Airport","Nicolehaven","Cape Verde","OXP","DRAO","51.721836","35.554812","375","Europe/Dublin","A","Africa/Conakry"
"3039","Mcclureport Airport","Mcclureport","Spain","IZO","HESB","-65.0981165","-121.236037","772","America/Boise","S","Europe/Sarajevo"
"3040","Cooperland Airport","Cooperland","Timor-Leste","OCA","GKBR","28.1771645","-2.331754","586","Europe/Brussels","E","Asia/Muscat"
"3041","South Rebeccahaven Airport","South Rebeccahaven","Samoa","RSG","JTVJ","-56.4809065","-75.590100","144","Africa/Dar_es_Salaam","N","Europe/Budapest"
"3042","West Brandy Airport","West Brandy","Panama","ZLP","TISX","-10.614960","-56.955066","389","Africa/Bujumbura","E","Asia/Katmandu"
"3043","Port Donald Airport","Port Donald","South Africa","JSH","GIVC","29.0773565","-55.448293","948","America/Montreal","S","Pacific/Tongatapu"
"3044","East Kristenhaven Airport","East Kristenhaven","Korea","VAU","QLIO","-32.4411335","85.809621","856","Indian/Mauritius","U","Asia/Thimphu"
"3045","Martinezfurt Airport","Martinezfurt","China","SLT","HYHN","38.061814","-68.741902","834","Europe/Warsaw","Z","Europe/Brussels"
"3046","Angelafurt Airport","Angelafurt","Netherlands","LFP","WMIJ","69.371627","120.348187","31","Asia/Nicosia","O","Europe/Bucharest"
"3047","New Triciaport Airport","New Triciaport","Mauritius","MHR","RYIU","80.1611015","141.569102","899","Asia/Seoul","N","Europe/San_Marino"
"3048","New Kaitlyntown Airport","New Kaitlyntown","Germany","TAF","LGQX","-56.4288755","7.871670","692","Europe/Riga","Z","America/Jamaica"
"3049","Mollyburgh Airport","Mollyburgh","Lesotho","WQL","XFBM","57.0261195","-165.279958","974","Pacific/Efate","A","Asia/Yerevan"
"3050","Smithville Airport","Smithville","Puerto Rico","RCS","UVGC","-47.473507","-27.731535","724","Africa/Bissau","A","Africa/Kinshasa"
"3051","Bakerside Airport","Bakerside","Congo","YFA","AILV","-72.6621485","99.109003","645","Atlantic/Cape_Verde","O","Asia/Amman"
"3052","Meyersshire Airport","Meyersshire","Equatorial Guinea","YPQ","WQCW","74.868269","46.518768","374","Africa/Malabo","U","America/Guatemala"
"3053","Rhondaport Airport","Rhondaport","Nepal","LDZ","QYUT","-31.819496","-78.620164","114","Asia/Baghdad","O","Africa/Bamako"
"3054","Johnsonborough Airport","Johnsonborough","Burkina Faso","LXH","COEZ","-57.326542","-135.981357","60","Europe/Bucharest","O","America/St_Lucia"
"3055","South Timothy Airport","South Timothy","Myanmar","HMT","WTPC","-79.0710675","-50.693769","17","Africa/Maputo","A","Europe/Minsk"
"3056","Jamesfort Airport","Jamesfort","Puerto Rico","FGG","CMXC","-54.410145","-50.950288","664","Asia/Ulaanbaatar","E","Pacific/Efate"
"3057","Laurashire Airport","Laurashire","San Marino","UCK","MVGY","42.5234805","-13.356218","413","Europe/Malta","Z","America/Blanc-Sablon"
"3058","Robertshire Airport","Robertshire","Gambia","IIU","FJKZ","48.5617205","-57.932104","293","Asia/Gaza","U","Africa/Tripoli"
"3059","Leonardside Airport","Leonardside","Bouvet Island (Bouvetoya)","FRB","UJQI","-34.2165855","39.710586","805","Europe/Sofia","Z","America/Managua"
"3060","Smithfurt Airport","Smithfurt","Zimbabwe","AZJ","ZPVJ","-29.283079","-143.642453","611","Pacific/Guadalcanal","U","Africa/Mbabane"
"3061","Port Linda Airport","Port Linda","Antarctica (the territory South of 60 deg S)","NAR","LCXM","-74.663772","-178.099253","556","Africa/Addis_Ababa","O","Asia/Katmandu"
"3062","North Katherine Airport","North Katherine","Romania","VXR","XWIX","-80.678909","73.758937","150","America/St_Kitts","A","Asia/Harbin"
"3063","East Michaelbury Airport","East Michaelbury","Bermuda","HUI","LRDF","-75.629458","36.449869","550","America/Grenada","O","Asia/Bishkek"
"3064","Lawrenceside Airport","Lawrenceside","Puerto Rico","ZGY","BVUA","50.207647","20.722088","548","Asia/Gaza","Z","Africa/Luanda"
"3065","North Robert Airport","North Robert","Georgia","TTH","ZSBN","50.8235575","-8.360659","314","Indian/Antananarivo","S","Asia/Nicosia"
"3066","Robertbury Airport","Robertbury","Mauritania","OKK","LJNJ","42.3579075","-65.449430","887","Asia/Brunei","Z","Africa/Gaborone"
"3067","Montgomerychester Airport","Montgomerychester","Finland","IDP","YMUU","78.9131725","-11.356445","932","America/Cancun","E","Asia/Riyadh"
"3068","South Peter Airport","South Peter","Guinea-Bissau","MRH","RGRV","40.2277925","-114.564825","368","Africa/Dakar","A","Africa/Casablanca"
"3069","West Annafurt Airport","West Annafurt","Bahrain","HZE","HDZP","57.5831995","-5.401466","592","Europe/Riga","U","Africa/Lome"
"3070","East Jacob Airport","East Jacob","Dominican Republic","YEE","WEIT","-44.2559015","-133.823633","983","Europe/Vatican","O","Africa/Douala"
"3071","West Alexismouth Airport","West Alexismouth","Barbados","KRY","XVMN","83.438806","107.599096","888","Europe/Copenhagen","A","Africa/Tripoli"
"3072","South Erin Airport","South Erin","Lao People's Democratic Republic","BYZ","HCME","-63.828674","160.460630","647","America/El_Salvador","N","America/Havana"
"3073","West Jasonborough Airport","West Jasonborough","Niger","XVW","CLSB","-73.620843","-42.289622","32","Africa/Nouakchott","S","Africa/Abidjan"
"3074","Coryberg Airport","Coryberg","North Macedonia","WOP","MHLR","5.1884255","-155.012439","575","Africa/Bamako","Z","Africa/Accra"
"3075","Williamberg Airport","Williamberg","Mali","AVE","BIHV","88.871793","169.092905","982","Asia/Bishkek","S","Africa/Blantyre"
"3076","Michellefurt Airport","Michellefurt","India","RJC","JGFH","3.2809055","-127.970178","240","Europe/Skopje","U","Africa/Sao_Tome"
"3077","Angelicafurt Airport","Angelicafurt","Aruba","CAK","JITD","-50.641940","-103.144846","467","Europe/Tallinn","S","America/Port_of_Spain"
"3078","Rollinsview Airport","Rollinsview","Mali","ZXV","DRST","-84.5527845","-25.877421","349","America/Montevideo","A","Indian/Antananarivo"
"3079","West Jessicachester Airport","West Jessicachester","Ethiopia","BDD","TWQY","76.1386975","46.592530","888","America/Dominica","E","Africa/Asmera"
"3080","South Danielside Airport","South Danielside","Martinique","VHN","TBZV","5.3098305","-73.178596","650","Pacific/Palau","S","Africa/Tripoli"
"3081","Tamarabury Airport","Tamarabury","Australia","END","ZAKI","-33.183122","47.903332","597","Africa/Bujumbura","E","Europe/Luxembourg"
"3082","Millerfort Airport","Millerfort","Central African Republic","XFT","EPIH","22.5574555","-104.254855","554","America/Jamaica","O","Europe/San_Marino"
"3083","Apriltown Airport","Apriltown","Iraq","PYA","MSND","-53.3699675","35.653263","372","Pacific/Funafuti","Z","Asia/Seoul"
"3084","South Joshua Airport","South Joshua","Czech Republic","AGL","PAWE","-44.412628","134.899630","2","America/Montevideo","U","Asia/Calcutta"
"3085","New Donna Airport","New Donna","Grenada","GIF","RJDB","-33.028221","54.156616","217","America/Guyana","Z","Pacific/Fiji"
"3086","South Amy Airport","South Amy","Ukraine","TDJ","EZNO","65.381296","38.533394","344","Asia/Kuwait","E","America/Belize"
"3087","Wademouth Airport","Wademouth","Greece","YWY","NGHZ","-67.404985","-145.717475","253","Africa/Asmera","A","Europe/Zagreb"
"3088","Powellshire Airport","Powellshire","Guatemala","MDK","HELT","-67.784957","-70.991102","749","Pacific/Port_Moresby","O","Pacific/Kosrae"
"3089","Cindyview Airport","Cindyview","Cambodia","ZTY","YFXC","-61.235432","-164.936979","750","Africa/Porto-Novo","Z","Pacific/Nauru"
"3090","Port Philipville Airport","Port Philipville","Guinea","GSH","XDXW","19.0726905","34.279362","175","Asia/Almaty","S","Europe/Vatican"
"3091","South Bettyport Airport","South Bettyport","Lithuania","DSH","KHPS","-45.2347105","101.854867","453","Europe/Belgrade","A","Africa/Ndjamena"
"3092","West Ashley Airport","West Ashley","Canada","CRQ","REKB","-29.4009615","152.355587","495","America/Montevideo","O","America/Grenada"
"3093","Lake Mark Airport","Lake Mark","Iceland","NQS","PMJF","-45.2926425","-46.487530","798","Pacific/Port_Moresby","A","Asia/Beirut"
"3094","Edwinshire Airport","Edwinshire","Algeria","PIF","GIEL","-18.766696","79.370880","271","Europe/Copenhagen","E","Europe/Bucharest"
"3095","South Joelland Airport","South Joelland","Algeria","ORW","APNH","64.107351","-8.385169","327","America/La_Paz","S","Europe/Ljubljana"
"3096","Gaineshaven Airport","Gaineshaven","Guatemala","USK","RNTU","0.850372","139.542021","978","Africa/Porto-Novo","O","Asia/Tokyo"
"3097","Mirandafurt Airport","Mirandafurt","Indonesia","CMY","PHWU","-25.172872","13.791526","362","Asia/Saigon","S","Asia/Pyongyang"
"3098","Lake Courtneymouth Airport","Lake Courtneymouth","Zambia","OPE","CMQF","-7.7793575","3.651577","43","Asia/Aden","A","America/Barbados"
"3099","North Chase Airport","North Chase","Cyprus","POT","RWPL","-63.996420","99.481351","11","America/Guatemala","A","Asia/Ulaanbaatar"
"3100","New Diane Airport","New Diane","Iceland","XSM","MVCM","26.0916445","39.846912","739","Africa/Maseru","A","Africa/Gaborone"
"3101","Denisemouth Airport","Denisemouth","Bolivia","FSK","OYJP","-85.002368","142.947426","259","America/Paramaribo","N","Africa/Bangui"
"3102","Goodwinbury Airport","Goodwinbury","Mauritania","ULW","ZZUB","-62.6194535","-118.533919","260","Asia/Kashgar","O","America/Montreal"
"3103","Lake Christopherhaven Airport","Lake Christopherhaven","Tunisia","WDR","HNQP","63.9033275","-19.397420","829","America/Guatemala","A","Asia/Bishkek"
"3104","North Danny Airport","North Danny","Madagascar","ZOC","ZFFM","-61.8596615","-49.429463","607","America/Dominica","E","Asia/Kamchatka"
"3105","Loriborough Airport","Loriborough","Cote d'Ivoire","OGH","PZGB","-46.153957","85.266071","335","Africa/Harare","A","Asia/Gaza"
"3106","East Elizabethview Airport","East Elizabethview","Gambia","TNB","HJVP","-33.4691565","119.587699","284","Pacific/Port_Moresby","U","Asia/Jayapura"
"3107","Ryanborough Airport","Ryanborough","Macao","EPX","UILR","-70.209797","91.877033","480","Pacific/Funafuti","U","Asia/Bishkek"
