"id","start_id","start_vertex_type","end_id","end_vertex_type","distance"
"18976","598","AirPort","3171","AirPort","4560"
"18977","841","AirPort","1974","AirPort","8255"
"18978","2547","AirPort","2187","AirPort","14373"
"18979","3194","AirPort","1249","AirPort","14958"
"18980","292","AirPort","3304","AirPort","1636"
"18981","1203","AirPort","2837","AirPort","372"
"18982","3038","AirPort","2566","AirPort","11035"
"18983","2581","AirPort","1784","AirPort","1892"
"18984","322","AirPort","2232","AirPort","11200"
"18985","328","AirPort","473","AirPort","15273"
"18986","2058","AirPort","2362","AirPort","6747"
"18987","2980","AirPort","3007","AirPort","3280"
"18988","1593","AirPort","1728","AirPort","14527"
"18989","1011","AirPort","1437","AirPort","7791"
"18990","999","AirPort","3325","AirPort","13742"
"18991","3424","AirPort","938","AirPort","2829"
"18992","504","AirPort","2103","AirPort","7654"
"18993","2324","AirPort","3468","AirPort","7336"
"18994","166","AirPort","500","AirPort","15841"
"18995","975","AirPort","1149","AirPort","13869"
"18996","3123","AirPort","3095","AirPort","4538"
"18997","3244","AirPort","1549","AirPort","13044"
"18998","1071","AirPort","2293","AirPort","4666"
"18999","903","AirPort","309","AirPort","518"
"19000","3473","AirPort","2980","AirPort","1155"
"19001","498","AirPort","2799","AirPort","9630"
"19002","1850","AirPort","2624","AirPort","6960"
"19003","403","AirPort","233","AirPort","15094"
"19004","765","AirPort","1856","AirPort","15152"
"19005","1326","AirPort","172","AirPort","15476"
"19006","3174","AirPort","1616","AirPort","12622"
"19007","3251","AirPort","2087","AirPort","10291"
"19008","730","AirPort","2812","AirPort","5016"
"19009","2590","AirPort","2399","AirPort","15464"
"19010","3306","AirPort","1342","AirPort","8275"
"19011","125","AirPort","1643","AirPort","4916"
"19012","3400","AirPort","640","AirPort","2700"
"19013","1668","AirPort","309","AirPort","4425"
"19014","2916","AirPort","2399","AirPort","1655"
"19015","404","AirPort","851","AirPort","10329"
"19016","2109","AirPort","2356","AirPort","15033"
"19017","1021","AirPort","2951","AirPort","8859"
"19018","2564","AirPort","420","AirPort","526"
"19019","884","AirPort","1869","AirPort","585"
"19020","3355","AirPort","2200","AirPort","12886"
"19021","1299","AirPort","1709","AirPort","13715"
"19022","3109","AirPort","3125","AirPort","8681"
"19023","1071","AirPort","3157","AirPort","14856"
"19024","858","AirPort","291","AirPort","14270"
"19025","2182","AirPort","2461","AirPort","15372"
"19026","771","AirPort","176","AirPort","9989"
"19027","3013","AirPort","3496","AirPort","6481"
"19028","1282","AirPort","2626","AirPort","13779"
"19029","3090","AirPort","2116","AirPort","4675"
"19030","2005","AirPort","1471","AirPort","9140"
"19031","3237","AirPort","1989","AirPort","15266"
"19032","209","AirPort","3474","AirPort","2879"
"19033","1969","AirPort","3148","AirPort","837"
"19034","1534","AirPort","1198","AirPort","10296"
"19035","2013","AirPort","2941","AirPort","12270"
"19036","2845","AirPort","1689","AirPort","6665"
"19037","2143","AirPort","55","AirPort","8179"
"19038","138","AirPort","2796","AirPort","7933"
"19039","1748","AirPort","1249","AirPort","8411"
"19040","1186","AirPort","2129","AirPort","5627"
"19041","2436","AirPort","1874","AirPort","10686"
"19042","2756","AirPort","2319","AirPort","2193"
"19043","153","AirPort","1325","AirPort","1561"
"19044","1883","AirPort","3375","AirPort","9730"
"19045","1551","AirPort","1787","AirPort","3572"
"19046","2207","AirPort","1507","AirPort","7993"
"19047","1547","AirPort","1014","AirPort","135"
"19048","3483","AirPort","2902","AirPort","15400"
"19049","2077","AirPort","1134","AirPort","14539"
"19050","3080","AirPort","2440","AirPort","4384"
"19051","792","AirPort","2263","AirPort","12797"
"19052","3343","AirPort","2373","AirPort","2968"
"19053","741","AirPort","902","AirPort","652"
"19054","1017","AirPort","3323","AirPort","5635"
"19055","2597","AirPort","1332","AirPort","8295"
"19056","2050","AirPort","1307","AirPort","10275"
"19057","99","AirPort","2231","AirPort","14519"
"19058","900","AirPort","997","AirPort","6432"
"19059","1009","AirPort","3136","AirPort","14477"
"19060","744","AirPort","2215","AirPort","12236"
"19061","3489","AirPort","1923","AirPort","6035"
"19062","2706","AirPort","1393","AirPort","421"
"19063","442","AirPort","1159","AirPort","13631"
"19064","3023","AirPort","2668","AirPort","5401"
"19065","3391","AirPort","889","AirPort","10873"
"19066","345","AirPort","2675","AirPort","4978"
"19067","2503","AirPort","2741","AirPort","4962"
"19068","1660","AirPort","1593","AirPort","9186"
"19069","794","AirPort","3246","AirPort","12034"
"19070","2146","AirPort","2536","AirPort","10075"
"19071","3229","AirPort","1494","AirPort","3664"
"19072","486","AirPort","2206","AirPort","8668"
"19073","2569","AirPort","1373","AirPort","739"
"19074","1417","AirPort","1079","AirPort","4313"
"19075","1443","AirPort","2779","AirPort","13642"
"19076","879","AirPort","1058","AirPort","2928"
"19077","3405","AirPort","2733","AirPort","7227"
"19078","4","AirPort","3216","AirPort","15891"
"19079","2147","AirPort","3464","AirPort","1449"
"19080","1404","AirPort","1032","AirPort","5106"
"19081","600","AirPort","355","AirPort","12418"
"19082","2542","AirPort","2790","AirPort","1684"
"19083","793","AirPort","816","AirPort","8066"
"19084","311","AirPort","2278","AirPort","4344"
"19085","1494","AirPort","3464","AirPort","14852"
"19086","1788","AirPort","1768","AirPort","10323"
"19087","2038","AirPort","3129","AirPort","14536"
"19088","1381","AirPort","1358","AirPort","13709"
"19089","2278","AirPort","2241","AirPort","11012"
"19090","1359","AirPort","351","AirPort","8583"
"19091","1591","AirPort","193","AirPort","12187"
"19092","1711","AirPort","369","AirPort","15891"
"19093","3316","AirPort","133","AirPort","5607"
"19094","2305","AirPort","2118","AirPort","6726"
"19095","413","AirPort","1755","AirPort","7047"
"19096","2785","AirPort","1395","AirPort","2582"
"19097","841","AirPort","360","AirPort","10768"
"19098","3008","AirPort","1924","AirPort","920"
"19099","2594","AirPort","1181","AirPort","7149"
"19100","91","AirPort","1956","AirPort","4934"
"19101","867","AirPort","1799","AirPort","11789"
"19102","1969","AirPort","2020","AirPort","12098"
"19103","1871","AirPort","3068","AirPort","14735"
"19104","486","AirPort","3265","AirPort","4663"
"19105","1267","AirPort","986","AirPort","1323"
"19106","639","AirPort","1998","AirPort","4749"
"19107","1682","AirPort","1319","AirPort","11488"
"19108","1424","AirPort","1427","AirPort","8127"
"19109","3370","AirPort","1366","AirPort","15049"
"19110","2173","AirPort","1842","AirPort","4159"
"19111","315","AirPort","1210","AirPort","11793"
"19112","854","AirPort","3115","AirPort","12727"
"19113","2809","AirPort","2162","AirPort","5444"
"19114","361","AirPort","15","AirPort","6780"
"19115","3062","AirPort","3063","AirPort","14263"
"19116","504","AirPort","1191","AirPort","4529"
"19117","981","AirPort","2701","AirPort","5925"
"19118","121","AirPort","1217","AirPort","6290"
"19119","1611","AirPort","473","AirPort","5484"
"19120","2205","AirPort","1948","AirPort","1481"
"19121","2711","AirPort","642","AirPort","11753"
"19122","2801","AirPort","2192","AirPort","15701"
"19123","2799","AirPort","2389","AirPort","8387"
"19124","3037","AirPort","3312","AirPort","13038"
"19125","750","AirPort","941","AirPort","13236"
"19126","1165","AirPort","3099","AirPort","12770"
"19127","2642","AirPort","258","AirPort","5793"
"19128","1458","AirPort","3124","AirPort","1874"
"19129","702","AirPort","1332","AirPort","14219"
"19130","2432","AirPort","422","AirPort","2340"
"19131","3170","AirPort","2856","AirPort","15861"
"19132","668","AirPort","491","AirPort","147"
"19133","104","AirPort","820","AirPort","12599"
"19134","108","AirPort","1881","AirPort","8816"
"19135","1924","AirPort","2599","AirPort","2753"
"19136","2998","AirPort","1012","AirPort","15936"
"19137","1277","AirPort","3402","AirPort","10781"
"19138","1367","AirPort","809","AirPort","15014"
"19139","611","AirPort","3065","AirPort","6179"
"19140","67","AirPort","2774","AirPort","15779"
"19141","1661","AirPort","3282","AirPort","10381"
"19142","3092","AirPort","3363","AirPort","6467"
"19143","1032","AirPort","852","AirPort","12602"
"19144","3225","AirPort","1533","AirPort","15338"
"19145","1533","AirPort","1699","AirPort","11618"
"19146","983","AirPort","639","AirPort","6175"
"19147","2218","AirPort","2739","AirPort","4738"
"19148","3123","AirPort","3050","AirPort","5005"
"19149","2670","AirPort","2007","AirPort","13243"
"19150","1702","AirPort","2408","AirPort","10408"
"19151","2687","AirPort","384","AirPort","14263"
"19152","542","AirPort","537","AirPort","8975"
"19153","1130","AirPort","3237","AirPort","14524"
"19154","3441","AirPort","175","AirPort","15907"
"19155","508","AirPort","1948","AirPort","9245"
"19156","834","AirPort","2665","AirPort","3427"
"19157","1588","AirPort","1881","AirPort","105"
"19158","1545","AirPort","179","AirPort","10099"
"19159","1202","AirPort","1719","AirPort","9338"
"19160","3495","AirPort","2294","AirPort","8423"
"19161","1784","AirPort","1742","AirPort","7593"
"19162","226","AirPort","2533","AirPort","2518"
"19163","1817","AirPort","366","AirPort","11597"
"19164","1330","AirPort","3003","AirPort","3436"
"19165","2191","AirPort","558","AirPort","6683"
"19166","2017","AirPort","1097","AirPort","2933"
"19167","282","AirPort","2081","AirPort","5227"
"19168","2614","AirPort","1341","AirPort","11196"
"19169","1557","AirPort","336","AirPort","6623"
"19170","1872","AirPort","633","AirPort","3084"
"19171","2366","AirPort","1378","AirPort","8837"
"19172","2852","AirPort","562","AirPort","13322"
"19173","1591","AirPort","1910","AirPort","1180"
"19174","2411","AirPort","2639","AirPort","3975"
"19175","1090","AirPort","1784","AirPort","9936"
"19176","1565","AirPort","2012","AirPort","7373"
"19177","401","AirPort","2865","AirPort","10264"
"19178","2681","AirPort","899","AirPort","9075"
"19179","1183","AirPort","3299","AirPort","1026"
"19180","273","AirPort","1934","AirPort","4452"
"19181","1119","AirPort","735","AirPort","9415"
"19182","1815","AirPort","3272","AirPort","4816"
"19183","2435","AirPort","2412","AirPort","8595"
"19184","457","AirPort","2657","AirPort","15538"
"19185","2872","AirPort","2263","AirPort","8707"
"19186","1947","AirPort","1000","AirPort","14255"
"19187","183","AirPort","464","AirPort","5427"
"19188","1333","AirPort","3187","AirPort","12325"
"19189","2474","AirPort","1366","AirPort","15811"
"19190","1266","AirPort","2388","AirPort","11448"
"19191","3093","AirPort","1572","AirPort","4720"
"19192","2325","AirPort","181","AirPort","15309"
"19193","1238","AirPort","1604","AirPort","14283"
"19194","718","AirPort","786","AirPort","10001"
"19195","1713","AirPort","297","AirPort","5149"
"19196","2559","AirPort","2965","AirPort","513"
"19197","20","AirPort","884","AirPort","8610"
"19198","1311","AirPort","2968","AirPort","12593"
"19199","733","AirPort","2802","AirPort","9006"
"19200","1655","AirPort","1558","AirPort","2808"
"19201","2824","AirPort","1563","AirPort","12133"
"19202","2506","AirPort","2160","AirPort","2990"
"19203","1393","AirPort","2030","AirPort","7010"
"19204","2247","AirPort","1501","AirPort","11414"
"19205","2406","AirPort","2993","AirPort","3419"
"19206","2153","AirPort","9","AirPort","8093"
"19207","2041","AirPort","477","AirPort","6858"
"19208","1324","AirPort","3475","AirPort","2202"
"19209","277","AirPort","482","AirPort","9160"
"19210","3037","AirPort","2167","AirPort","5471"
"19211","3309","AirPort","2219","AirPort","7823"
"19212","2785","AirPort","2427","AirPort","4653"
"19213","1100","AirPort","1777","AirPort","6811"
"19214","2443","AirPort","1475","AirPort","12608"
"19215","145","AirPort","1366","AirPort","13115"
"19216","1801","AirPort","3451","AirPort","9733"
"19217","239","AirPort","1431","AirPort","10553"
"19218","795","AirPort","1336","AirPort","937"
"19219","3474","AirPort","421","AirPort","1637"
"19220","828","AirPort","2194","AirPort","14752"
"19221","2532","AirPort","2396","AirPort","6037"
"19222","1034","AirPort","1465","AirPort","3086"
"19223","2887","AirPort","1934","AirPort","9093"
"19224","860","AirPort","264","AirPort","6995"
"19225","517","AirPort","1620","AirPort","9093"
"19226","2958","AirPort","774","AirPort","2942"
"19227","3150","AirPort","2286","AirPort","7029"
"19228","2559","AirPort","3142","AirPort","7335"
"19229","2139","AirPort","2170","AirPort","9105"
"19230","2015","AirPort","1713","AirPort","3214"
"19231","484","AirPort","2057","AirPort","9725"
"19232","1084","AirPort","1108","AirPort","3649"
"19233","2286","AirPort","2990","AirPort","1987"
"19234","500","AirPort","1390","AirPort","13942"
"19235","2446","AirPort","2799","AirPort","11334"
"19236","2691","AirPort","812","AirPort","12576"
"19237","530","AirPort","122","AirPort","13401"
"19238","1281","AirPort","1691","AirPort","15309"
"19239","579","AirPort","2815","AirPort","1335"
"19240","1934","AirPort","3242","AirPort","664"
"19241","1887","AirPort","2044","AirPort","10598"
"19242","2103","AirPort","594","AirPort","8423"
"19243","914","AirPort","3201","AirPort","2681"
"19244","2168","AirPort","284","AirPort","5422"
"19245","1370","AirPort","3024","AirPort","11203"
"19246","589","AirPort","418","AirPort","8484"
"19247","2647","AirPort","3383","AirPort","6948"
"19248","2001","AirPort","1905","AirPort","9458"
"19249","1453","AirPort","658","AirPort","14039"
"19250","2780","AirPort","2216","AirPort","10178"
"19251","3417","AirPort","2271","AirPort","3901"
"19252","3217","AirPort","1506","AirPort","6230"
"19253","3117","AirPort","1189","AirPort","8127"
"19254","2437","AirPort","2057","AirPort","934"
"19255","221","AirPort","3403","AirPort","15391"
"19256","1938","AirPort","2133","AirPort","13306"
"19257","1990","AirPort","1313","AirPort","6810"
"19258","1569","AirPort","1528","AirPort","12206"
"19259","3185","AirPort","882","AirPort","1345"
"19260","391","AirPort","3206","AirPort","12304"
"19261","3063","AirPort","3198","AirPort","4035"
"19262","2769","AirPort","1364","AirPort","5433"
"19263","1112","AirPort","806","AirPort","8742"
"19264","1738","AirPort","1023","AirPort","9439"
"19265","1629","AirPort","215","AirPort","12075"
"19266","2904","AirPort","3031","AirPort","4900"
"19267","1801","AirPort","435","AirPort","15444"
"19268","2539","AirPort","2053","AirPort","489"
"19269","1381","AirPort","492","AirPort","7803"
"19270","1637","AirPort","1023","AirPort","9211"
"19271","2076","AirPort","1590","AirPort","3058"
"19272","2596","AirPort","2990","AirPort","13252"
"19273","2146","AirPort","1263","AirPort","965"
"19274","3234","AirPort","1871","AirPort","14427"
"19275","1171","AirPort","2638","AirPort","14126"
"19276","2342","AirPort","1737","AirPort","2077"
"19277","535","AirPort","2091","AirPort","2441"
"19278","2824","AirPort","38","AirPort","1371"
"19279","895","AirPort","3386","AirPort","877"
"19280","3191","AirPort","541","AirPort","13098"
"19281","2092","AirPort","2893","AirPort","3267"
"19282","2899","AirPort","215","AirPort","1707"
"19283","676","AirPort","1665","AirPort","8286"
"19284","2117","AirPort","3064","AirPort","11139"
"19285","932","AirPort","2459","AirPort","12716"
"19286","693","AirPort","172","AirPort","8528"
"19287","1152","AirPort","1849","AirPort","410"
"19288","2813","AirPort","2685","AirPort","15623"
"19289","2140","AirPort","420","AirPort","7182"
"19290","1764","AirPort","869","AirPort","1923"
"19291","1837","AirPort","1243","AirPort","10752"
"19292","3303","AirPort","2909","AirPort","3147"
"19293","1998","AirPort","2055","AirPort","7674"
"19294","243","AirPort","2107","AirPort","7496"
"19295","620","AirPort","2587","AirPort","15267"
"19296","269","AirPort","1972","AirPort","14787"
"19297","2648","AirPort","1801","AirPort","15999"
"19298","803","AirPort","1135","AirPort","12737"
"19299","1097","AirPort","2649","AirPort","4132"
"19300","515","AirPort","2907","AirPort","2396"
"19301","1491","AirPort","1308","AirPort","14235"
