"id","Name","Latitude","Longitude"
"8035","Byrdberg","24.053052","-76.224809"
"8036","Angelabury","-79.3712775","-114.061676"
"8037","Milesside","-87.4572895","-109.284652"
"8038","Port Diane","-56.0282475","-154.875795"
"8039","East Philip","64.7111265","-15.374913"
"8040","West Cheyenne","-66.962001","53.683543"
"8041","Donnafort","-26.1240455","-66.247340"
"8042","Carlosport","-59.391026","84.592145"
"8043","Eileenchester","3.9801655","-30.431181"
"8044","Dianestad","38.266301","-53.424657"
"8045","Hensleystad","-2.925554","-89.871276"
"8046","South Kristina","-14.850794","141.170402"
"8047","East Jennifer","-37.6190725","106.161371"
"8048","Thomasberg","-49.3222095","101.754228"
"8049","Rodriguezside","-75.7219255","-173.531244"
"8050","New Kimberly","-67.7869285","162.602910"
"8051","Amystad","66.155552","-150.356170"
"8052","New Tracey","-85.0750835","-158.193695"
"8053","North Toddtown","-39.633693","-40.360210"
"8054","Mcdanieltown","-26.096284","146.919397"
"8055","New Jeanne","-38.711853","-23.014551"
"8056","West Eddie","-8.2279715","70.234914"
"8057","East Desiree","18.326844","-42.776129"
"8058","Wilsonchester","-36.0877965","-25.232431"
"8059","Youngland","-61.5807875","-176.970859"
"8060","Matthewsburgh","-39.1404785","-33.330999"
"8061","Johnburgh","-82.6349775","174.753487"
"8062","Sarastad","-74.2153355","-71.797965"
"8063","Gonzalezton","53.008262","-13.148877"
"8064","Port Jack","-72.2117385","82.451996"
"8065","West William","60.284426","27.314083"
"8066","New Lucaston","-72.308939","-165.383330"
"8067","Lake Kennethville","85.329831","5.047685"
"8068","West Taylorton","47.120105","66.756844"
"8069","East Beverlyborough","-58.547404","148.461767"
"8070","Scottborough","29.421402","93.460493"
"8071","East Alexis","-9.6267875","63.070074"
"8072","Port Diana","-6.407028","0.720748"
"8073","Williammouth","60.9335345","-127.149759"
"8074","Quinntown","-17.0210725","158.048470"
"8075","Shawnberg","35.234160","-109.404228"
"8076","South Amanda","-44.759174","12.193581"
"8077","Taylorfurt","55.901796","50.471709"
"8078","Ericland","-66.642700","-135.881504"
"8079","Andreaport","47.064817","-146.762182"
"8080","Lloydhaven","-8.297004","-37.908777"
"8081","Susanbury","70.3372965","-32.617179"
"8082","Port William","21.181817","-99.648271"
"8083","East Jason","-87.021151","37.929937"
"8084","Port Steven","54.787045","-5.456773"
"8085","Lake Angela","84.217632","-109.411566"
"8086","North Paula","70.828262","44.852098"
"8087","New Richard","0.3115335","74.218790"
"8088","Mccormickville","18.8802515","-40.466155"
"8089","Middletonchester","-14.1486285","-110.980096"
"8090","Mistyhaven","36.287849","-17.260831"
"8091","West Wendychester","2.0815805","101.206713"
"8092","Port Jerryview","-14.476553","-111.507019"
"8093","Port Mary","78.393964","98.732069"
"8094","West William","-87.244969","-53.241714"
"8095","West Jasonstad","-22.877076","-125.084236"
"8096","Murphyfort","-24.3176795","165.965027"
"8097","South Joe","39.151727","-71.003992"
"8098","South Michaelberg","-30.775342","-118.146496"
"8099","Mckenzieland","28.356243","121.823091"
"8100","Velasquezside","-82.7653515","26.041706"
"8101","Connietown","39.686399","-1.734113"
"8102","Lake Brandonberg","68.3871395","108.639483"
"8103","Bradleybury","66.664981","-47.966133"
"8104","Scottfurt","52.501212","-175.128687"
"8105","Curtisstad","-58.291819","-117.182939"
"8106","Port Brandonmouth","88.1641445","-67.179866"
"8107","North Melindatown","11.3656765","139.716653"
"8108","East Tracymouth","-76.563339","-103.828563"
"8109","South Jacobbury","-31.103556","-127.504060"
"8110","Brownfurt","53.3290975","62.346540"
"8111","New John","83.0799795","79.140822"
"8112","Samanthaburgh","-84.764738","-113.410953"
"8113","New Linda","-41.9462425","-82.031009"
"8114","Port Hayden","55.4312405","-32.453807"
"8115","Keithfurt","-6.496465","82.223376"
"8116","East Leslieburgh","-7.908803","126.341585"
"8117","Port Leslie","-67.1217645","95.586726"
"8118","Port Taraton","50.3687805","158.336286"
"8119","Josephfort","-41.1422735","127.640789"
"8120","Harrisstad","-23.112968","-89.891508"
"8121","Arnoldmouth","30.4108425","-100.987221"
"8122","Lake Matthewfort","33.3178815","-164.297934"
"8123","Rogermouth","53.455564","-58.514249"
"8124","Villanuevachester","-48.0051755","-82.815215"
"8125","Jasonland","48.6711205","158.149933"
"8126","East Zachary","-18.1920475","-102.904525"
"8127","East Eric","-29.262163","-101.491909"
"8128","Port Amy","-7.5042445","-51.683478"
"8129","Lopezfort","78.513715","-179.411191"
"8130","Rhodesville","83.3776595","-112.640505"
"8131","Jakehaven","-58.5042285","88.865737"
"8132","North Rachel","83.686114","168.662576"
"8133","Oconnorchester","41.1920845","-139.906572"
"8134","Port Patriciamouth","-87.3213235","-15.296926"
"8135","Jamesbury","-39.799862","-158.017127"
"8136","Port Mark","74.939340","-67.729625"
"8137","Perezchester","13.173000","73.931347"
"8138","East Keithchester","-2.6059425","73.156966"
"8139","North Jorge","36.715073","-39.722789"
"8140","Tinaberg","-27.1027475","-38.724914"
"8141","West Amyshire","-47.376722","113.627584"
"8142","Mcclureville","-33.301557","130.521060"
"8143","Hodgeville","-16.518200","42.725771"
"8144","Jessicamouth","59.055899","73.699593"
"8145","Wrightport","-63.3017795","-135.867515"
"8146","New Johnathanberg","-66.272584","161.647280"
"8147","Johnsonview","61.5520995","-67.010830"
"8148","Andrewbury","-1.258488","-131.030273"
"8149","Sheilaburgh","-40.290342","101.728449"
"8150","Lake Brittanytown","-40.3312265","-19.244183"
"8151","Darlenehaven","40.249793","-23.627530"
"8152","North Paultown","-22.3132755","90.862101"
"8153","Brownberg","79.626272","-81.555581"
"8154","Lukeburgh","39.5847235","98.407752"
"8155","New Nicole","61.7342295","35.202640"
"8156","Christinefort","25.7498665","122.558356"
"8157","Sheliaville","-50.531647","-165.944670"
"8158","Aaronport","-10.0135705","169.879451"
"8159","East Brandon","23.476146","-63.919807"
"8160","West Jamie","47.735163","28.082437"
"8161","Lake Joshua","47.9325915","-57.378215"
"8162","New Edwardport","-78.193841","26.015439"
"8163","Ortizside","50.2467865","40.753669"
"8164","New Laurafurt","84.8349075","-173.251877"
"8165","Cooperstad","-63.710279","-171.093245"
"8166","Gonzalezstad","-16.9275835","100.319522"
"8167","Alberthaven","79.408508","-53.099058"
"8168","Gordontown","52.819686","79.165691"
"8169","North Nicholasfurt","11.238461","45.987726"
"8170","Barkerside","-8.8110525","-9.025883"
"8171","Lake David","8.8858575","103.697363"
"8172","West Timothy","-21.577171","-148.561783"
"8173","Keithfurt","-41.594340","-170.464025"
"8174","North Julie","22.7292085","83.780480"
"8175","New Alanview","-39.378560","-40.746671"
"8176","Carterburgh","47.8888965","-172.930237"
"8177","Port Donnatown","-65.179474","174.562739"
"8178","West Maryport","60.9788285","161.580770"
"8179","Ochoaside","64.989458","150.736017"
"8180","Huntermouth","0.0159695","153.275038"
"8181","Jonathanborough","-12.4928085","44.465697"
"8182","South Rachelhaven","-43.792967","-177.298621"
"8183","Justinstad","81.9967975","22.281216"
"8184","North Anthony","32.564183","-116.675506"
"8185","North Victor","-57.667854","-92.161569"
"8186","Port Christinaview","3.3085935","161.531404"
"8187","Susanmouth","2.895296","-108.216812"
"8188","Michaelshire","44.812890","-133.231892"
"8189","Isaiahport","-76.8694285","141.374882"
"8190","Tiffanyfort","-82.214997","5.039682"
"8191","West Stevenbury","-36.255532","-141.567849"
"8192","New Jaclynfurt","-65.844575","-27.150562"
"8193","South Gilbert","17.938486","-70.822170"
"8194","Amybury","-14.649057","-72.708792"
"8195","Lake Christopher","-47.914896","-160.345819"
"8196","Lake Alexis","73.0987245","-161.441617"
"8197","South Johnburgh","71.023248","-87.404783"
"8198","Bowmanside","-29.082717","-8.933138"
"8199","Lake Carmenberg","48.102064","170.170738"
"8200","West Tiffany","84.140058","87.622940"
"8201","New Josephside","54.9360845","-103.788857"
"8202","Ericland","-81.0622025","-63.036295"
"8203","East Jill","7.5759105","-150.951791"
"8204","Lake Gavinberg","70.6043105","171.909658"
"8205","South Blake","-5.6452485","68.337172"
"8206","Tonyafurt","47.406543","-17.621608"
"8207","New Jillton","-0.699749","-104.580701"
"8208","South Cynthia","-53.855735","139.701513"
"8209","Olsonmouth","5.4470455","-68.174826"
"8210","Port Donaldberg","-48.230604","-179.845608"
"8211","Karenside","-72.619438","-172.509350"
"8212","Meganburgh","8.3997555","40.030330"
"8213","North Jorgeland","-48.5828955","116.438952"
"8214","South Anthonyfurt","87.877828","-50.954617"
"8215","Jonathanchester","65.133446","-157.722925"
"8216","Halltown","-1.5215215","59.232124"
"8217","Barrettstad","72.0822215","48.186861"
"8218","Lake Nicole","31.233718","-11.198247"
"8219","Lake Randy","-8.504488","178.982245"
"8220","West Chelseyfort","74.6827615","113.184417"
"8221","Laurafurt","77.394795","-137.344866"
"8222","East Austin","70.670826","-137.282403"
"8223","Zacharyburgh","-49.0011425","-13.831529"
"8224","Jamesfort","-60.3858725","75.038167"
"8225","New Heatherside","-18.1311995","169.063331"
"8226","Port Gregoryfort","-65.815848","104.346851"
"8227","West Cameron","42.3680915","-92.207869"
"8228","East Albertview","28.611159","-54.902671"
"8229","Mcclainview","-87.8670445","-132.720201"
"8230","Michaelberg","37.4052265","-100.711445"
"8231","Lake Kevin","40.0716455","-39.223227"
"8232","Tuckerborough","-69.0626975","108.925717"
"8233","Torresstad","-59.273931","-58.008545"
"8234","Lake Eileen","14.2375885","-60.300733"
"8235","Andrewland","-36.1944515","-156.363042"
"8236","Lake Erin","21.908653","-67.016972"
"8237","Port Joshua","78.9187055","-104.487611"
"8238","West Michaelshire","50.749616","-178.564352"
"8239","Port Justinfort","-79.6444955","16.365824"
"8240","North Brian","-78.264970","-74.430993"
"8241","New Johnstad","-24.457432","130.423127"
"8242","Theresaport","-18.5903085","-99.133022"
"8243","West Jerrymouth","69.9616915","-139.673663"
"8244","Adamschester","-44.496865","-35.785743"
"8245","West Emily","-46.533275","-151.656973"
"8246","West Derekchester","6.3851285","-98.218002"
"8247","Butlerton","-21.5431655","-37.128274"
"8248","Port Seanland","-65.1952575","91.595465"
"8249","North Courtneyport","-30.0122515","37.228795"
"8250","Dixonfurt","65.549286","167.945523"
"8251","Lake Manuel","-31.824685","-78.997449"
"8252","South Heather","-39.4252175","74.278670"
"8253","Murillohaven","55.0128035","168.134908"
"8254","Jimenezfort","30.3137695","-18.751930"
"8255","West Shawn","62.6487105","-11.423980"
"8256","South Rachelfurt","56.151182","176.752982"
"8257","Wallaceshire","50.8060375","158.453420"
"8258","Woodmouth","23.223367","103.502171"
"8259","East James","-76.6232445","158.420622"
"8260","South Frances","-38.325063","-3.376702"
"8261","Lake Angelica","-47.1107335","-150.263620"
"8262","Kennethville","-20.0619065","-28.213077"
"8263","Timberg","-63.554631","-33.825411"
"8264","Glennton","64.236455","-76.144227"
"8265","Colleenville","48.0553735","31.881552"
"8266","Lake Lindahaven","2.2619835","91.559127"
"8267","Michaeltown","81.8374915","13.331071"
"8268","Gomeztown","59.2734115","35.181169"
"8269","Lisaview","-4.562720","-105.684683"
"8270","New Brian","-8.704229","100.125890"
"8271","South Kayla","-38.5192005","73.557449"
"8272","Rodneytown","-14.6019185","-164.060921"
"8273","West Christinamouth","39.8231435","83.095603"
"8274","East Tashafurt","54.0653525","52.169957"
"8275","Conniefurt","-37.7871475","163.452750"
"8276","West David","73.7994745","157.444219"
"8277","North Kayla","-71.336865","86.898358"
"8278","East Josefurt","-8.638115","-18.397841"
"8279","South Shannontown","48.1543865","-78.636503"
"8280","Hinesside","-19.653668","148.540939"
"8281","Sonyaland","-60.365161","144.770750"
"8282","Jonesborough","-88.548319","-70.989702"
"8283","Joshuamouth","-81.7596635","-139.711839"
"8284","Chavezchester","-49.1017545","99.413545"
"8285","North Timothyland","61.5287135","43.220219"
"8286","Port Paulmouth","45.9699335","158.828699"
"8287","South Taylor","54.8328055","-113.572858"
"8288","Masonhaven","-43.537465","-29.035269"
"8289","Melendezfort","-60.844618","-124.101099"
"8290","Wilsontown","-0.816055","-133.293647"
"8291","Ortizton","62.9495195","-43.920929"
"8292","Loganborough","63.6880625","179.995707"
"8293","Christineland","-43.9448215","56.651450"
"8294","Emilyville","60.243881","162.191856"
"8295","South Jodichester","-68.1872405","118.893419"
"8296","West Mary","67.762005","-90.104271"
"8297","Bellberg","-31.588794","-20.917383"
"8298","Lake Tammyberg","87.6206685","-177.772903"
"8299","Collinsberg","39.1101285","-53.983130"
"8300","Martinezchester","50.0211875","117.128097"
"8301","Martinezview","17.517560","-133.555813"
"8302","Michaelville","-49.561582","-19.476419"
"8303","Scottfurt","32.101255","-30.494380"
"8304","West Carl","35.5041805","-2.035850"
"8305","Collinsburgh","-8.7261405","165.773145"
"8306","Lake Nina","55.241069","-94.265997"
"8307","Dominiqueville","-6.1070775","-76.640727"
"8308","Anneville","-0.0624955","15.960235"
"8309","Smithstad","-27.317920","-68.383124"
"8310","Port Jessica","-18.432005","127.688665"
"8311","New Matthew","-50.4790235","-4.521526"
"8312","Davidshire","-82.4631595","-173.211329"
"8313","North Richard","-59.845335","24.873219"
"8314","Port Joseph","82.799499","177.340349"
"8315","Wardhaven","3.2746335","-111.008452"
"8316","Lake Antonio","87.4436645","52.659651"
"8317","Nathanton","51.528612","-145.953065"
"8318","Angelashire","19.200803","105.240206"
"8319","Crosbyhaven","37.307984","152.151008"
"8320","Williamsville","-43.940542","101.229278"
"8321","Davidhaven","-16.904940","-21.963945"
"8322","Lake Williamstad","-24.807250","-103.874471"
"8323","Alexandraport","-54.794391","83.802432"
"8324","Ginamouth","42.217295","122.575965"
"8325","Christopherstad","-41.6812505","-174.749219"
"8326","North Julia","59.471595","23.108383"
"8327","Port Crystalstad","41.8944095","-168.498901"
"8328","North Ashley","58.2616585","-34.189886"
"8329","Hicksstad","-17.326247","7.986245"
"8330","Port Angelamouth","-1.337282","18.800672"
"8331","Port Lori","80.207702","144.245734"
"8332","North Joshua","-50.2923455","-23.916738"
"8333","Josephport","30.537934","105.100524"
"8334","Port Garyside","81.5563345","-55.024174"
"8335","North Abigailview","-11.547570","-175.739773"
"8336","South Kyle","56.924043","-7.325844"
"8337","Anthonyberg","-76.178313","84.181941"
"8338","West Vanessa","76.515244","87.256438"
"8339","West Jessicaton","-78.9229565","143.258043"
"8340","Sandrafort","27.9632155","-77.709000"
"8341","West Deniseburgh","9.2917475","-84.496114"
"8342","Lake Jaredland","-68.7773165","-12.272810"
"8343","Aprilhaven","-34.271500","176.918125"
"8344","Gloverview","35.2374685","-49.547109"
"8345","Josephton","-17.981352","-128.053110"
"8346","Lake Jimmy","-19.8129935","110.779243"
"8347","Johnstonport","10.8346065","-75.089849"
"8348","Moniqueville","21.0707225","-163.426866"
"8349","Port Judy","-89.1416045","-171.213176"
"8350","West Lisa","-85.6365215","12.323647"
"8351","East Michael","-83.6092055","43.531594"
"8352","West Karenburgh","78.801742","37.812060"
"8353","Travisville","24.342197","168.955926"
"8354","Lake Travisview","43.570365","-152.237207"
"8355","Lake Jasonshire","-46.3252625","-27.652360"
"8356","Port Melissamouth","-66.266480","-94.570634"
"8357","West Heidiport","38.661514","27.740711"
"8358","Blankenshipfort","-81.536816","157.988441"
"8359","South Jeffrey","22.5352885","90.562035"
"8360","Lake Sarafurt","63.2916225","115.795787"
"8361","Port Kennethton","-36.756426","151.612060"
"8362","West Rebekah","12.2294075","16.514305"
"8363","East Justin","73.5764425","59.473334"
"8364","Denisestad","55.412367","14.766022"
"8365","North Jonathanfort","54.8659515","173.468562"
"8366","South Morganshire","-27.359551","-63.639021"
"8367","Gomezstad","86.1959615","71.458430"
"8368","Cohenfurt","33.482961","-138.582231"
"8369","Lake Michaelborough","80.288824","13.343353"
"8370","East Richard","-87.3511385","82.750407"
"8371","New Jennifer","-17.2775115","-4.410028"
"8372","West Rayshire","30.457891","-156.005311"
"8373","Lake Meagan","8.6521485","45.540161"
"8374","Kellyberg","-19.1523085","148.259677"
"8375","East Caroline","44.2844965","-2.732798"
"8376","Martinezshire","65.8089835","156.634592"
"8377","North Samantha","-50.831384","-52.699387"
"8378","Dunnberg","1.577198","16.292615"
"8379","Lake Valeriebury","-86.397439","-9.975528"
