"id","start_id","start_vertex_type","end_id","end_vertex_type","since"
"9151","97","Country","168","City","2009-11-24 15:43:01.461544"
"9152","43","Country","7819","City","2021-12-13 18:19:54.254272"
"9153","168","Country","3907","City","1999-09-08 21:52:42.237059"
"9154","52","Country","4528","City","1987-09-04 10:51:52.112361"
"9155","71","Country","9157","City","1982-05-14 08:59:53.123622"
"9156","166","Country","5188","City","1994-11-17 19:25:56.133360"
"9157","166","Country","1322","City","1994-02-18 23:22:52.202430"
"9158","97","Country","5041","City","1978-02-09 23:36:44.547864"
"9159","94","Country","4641","City","2003-03-07 08:06:02.168393"
"9160","91","Country","3232","City","2000-11-21 22:23:14.996211"
"9161","194","Country","7266","City","1985-04-15 16:22:52.536517"
"9162","67","Country","9895","City","1987-06-23 19:16:15.033218"
"9163","17","Country","5890","City","1991-01-19 08:24:24.856195"
"9164","179","Country","386","City","2019-08-17 14:41:31.472830"
"9165","39","Country","3943","City","2006-11-01 00:40:34.655841"
"9166","116","Country","9548","City","1992-04-23 00:37:24.966242"
"9167","85","Country","9535","City","1994-04-24 21:39:34.950290"
"9168","41","Country","8208","City","1980-06-01 22:47:35.181205"
"9169","161","Country","5784","City","2014-11-29 04:31:30.826924"
"9170","20","Country","7777","City","1975-10-05 16:22:29.043082"
"9171","142","Country","4802","City","1983-06-13 17:19:34.847213"
"9172","91","Country","8326","City","2001-01-06 05:51:40.893600"
"9173","186","Country","658","City","2018-11-08 18:42:55.005834"
"9174","54","Country","6477","City","1970-01-08 23:50:01.911951"
"9175","73","Country","3160","City","2019-05-19 05:19:19.497047"
"9176","111","Country","5519","City","1979-01-18 04:59:29.827436"
"9177","149","Country","7342","City","1980-05-23 19:37:47.772741"
"9178","143","Country","387","City","1987-04-16 13:08:18.660785"
"9179","148","Country","1590","City","1989-12-02 09:30:12.281615"
"9180","48","Country","3805","City","2024-12-24 05:09:36.693254"
"9181","37","Country","6118","City","2001-11-26 13:10:33.038922"
"9182","179","Country","2575","City","1974-09-13 18:53:18.113012"
"9183","28","Country","7732","City","1985-06-26 01:09:40.818234"
"9184","15","Country","710","City","2007-12-29 13:19:42.910024"
"9185","15","Country","5670","City","1996-11-23 10:24:46.237310"
"9186","98","Country","830","City","2021-03-08 07:02:38.757360"
"9187","140","Country","6195","City","1984-07-28 08:33:49.981752"
"9188","188","Country","1524","City","2015-04-09 04:22:13.060320"
"9189","154","Country","7210","City","1985-07-30 11:59:42.156475"
"9190","49","Country","3587","City","1973-11-01 22:16:15.596313"
"9191","71","Country","1018","City","2006-12-09 09:22:41.504335"
"9192","112","Country","4019","City","1976-03-21 20:42:54.223282"
"9193","145","Country","6558","City","2024-05-08 12:09:54.419941"
"9194","66","Country","8791","City","2009-11-19 18:25:19.140588"
"9195","197","Country","2798","City","2003-10-17 00:53:04.161963"
"9196","111","Country","1879","City","1979-02-01 11:41:41.468085"
"9197","19","Country","1647","City","1982-12-07 11:19:19.792154"
"9198","195","Country","3731","City","2022-08-10 00:56:04.917948"
"9199","31","Country","4421","City","2007-02-15 06:58:53.568765"
"9200","84","Country","5094","City","2023-09-06 11:20:21.761741"
"9201","23","Country","2944","City","1993-08-06 10:36:33.203781"
"9202","55","Country","2838","City","2021-05-29 21:46:09.867402"
"9203","200","Country","6053","City","1975-11-24 00:33:48.574916"
"9204","100","Country","7669","City","1980-07-08 00:35:58.194392"
"9205","101","Country","9173","City","1985-11-28 18:54:31.814748"
"9206","152","Country","8358","City","1980-07-29 20:52:49.972427"
"9207","158","Country","5394","City","2007-05-31 13:17:15.174251"
"9208","111","Country","3974","City","1982-10-24 05:31:05.892991"
"9209","70","Country","9515","City","1983-01-18 08:02:16.296723"
"9210","82","Country","7445","City","2020-02-18 20:11:56.235726"
"9211","137","Country","1559","City","1971-04-17 18:25:11.667735"
"9212","23","Country","8984","City","1977-03-02 16:44:30.842437"
"9213","106","Country","4313","City","2006-07-28 00:15:03.587538"
"9214","149","Country","6911","City","2014-11-24 23:24:39.998341"
"9215","113","Country","1168","City","2003-01-03 15:32:35.806920"
"9216","71","Country","7333","City","2013-08-16 16:47:38.421887"
"9217","163","Country","3029","City","1978-01-23 21:40:34.845328"
"9218","39","Country","924","City","2005-06-19 16:35:40.486837"
"9219","173","Country","1847","City","2005-10-17 17:40:34.677874"
"9220","5","Country","1826","City","1991-05-29 22:12:11.839840"
"9221","103","Country","9165","City","2010-08-28 04:02:47.543820"
"9222","22","Country","9998","City","1984-01-18 08:05:20.534981"
"9223","4","Country","3998","City","2021-08-06 11:41:10.669796"
"9224","44","Country","4139","City","2005-05-07 22:36:23.618814"
"9225","150","Country","3724","City","2024-12-23 03:56:55.396346"
"9226","7","Country","2475","City","2002-07-28 15:03:18.838160"
"9227","62","Country","8805","City","1982-10-11 00:41:05.625654"
"9228","152","Country","9351","City","2023-03-31 00:22:39.392267"
"9229","133","Country","4365","City","1998-03-15 15:33:13.633490"
"9230","5","Country","5447","City","1973-11-18 02:54:34.810055"
"9231","82","Country","2297","City","1977-11-30 13:40:28.804614"
"9232","109","Country","2501","City","2010-02-02 15:12:04.480645"
"9233","171","Country","5708","City","1974-05-06 08:25:40.009151"
"9234","26","Country","9155","City","1983-05-16 07:54:33.005918"
"9235","114","Country","6905","City","1973-11-15 10:55:48.405914"
"9236","172","Country","6020","City","2011-05-29 10:26:02.447798"
"9237","6","Country","8135","City","2003-01-08 03:28:11.654950"
"9238","38","Country","6050","City","2024-11-09 04:16:08.131236"
"9239","94","Country","8387","City","1995-02-24 12:24:08.768492"
"9240","154","Country","6327","City","1984-10-26 22:36:34.390685"
"9241","39","Country","2203","City","1976-01-04 07:47:40.629922"
"9242","47","Country","8218","City","2015-08-19 23:53:08.453814"
"9243","72","Country","5679","City","1982-11-26 01:33:17.582682"
"9244","70","Country","1624","City","1991-10-26 03:38:09.208343"
"9245","122","Country","9061","City","1974-01-22 13:08:03.759747"
"9246","178","Country","3935","City","1974-04-02 07:20:30.331433"
"9247","46","Country","9600","City","1988-03-04 03:24:43.918380"
"9248","174","Country","2031","City","2009-01-28 08:52:26.905295"
"9249","158","Country","4858","City","1980-02-18 19:13:03.640616"
"9250","38","Country","4551","City","1973-12-25 06:32:52.272861"
"9251","197","Country","5847","City","1999-03-23 10:17:46.700521"
"9252","76","Country","2345","City","2004-04-24 17:02:37.239612"
"9253","161","Country","5763","City","1975-11-28 20:33:24.278506"
"9254","50","Country","6998","City","1998-06-03 02:00:08.248255"
"9255","200","Country","9297","City","2013-09-25 05:52:18.235075"
"9256","129","Country","6200","City","2016-01-19 23:23:29.359932"
"9257","89","Country","5975","City","1996-09-03 08:49:50.274084"
"9258","164","Country","6461","City","2010-10-05 04:21:14.436209"
"9259","51","Country","2375","City","1988-03-13 23:56:01.643360"
"9260","158","Country","6062","City","2019-07-13 08:44:00.874978"
"9261","60","Country","215","City","2001-05-05 09:41:09.066258"
"9262","100","Country","235","City","1977-05-17 21:41:55.333301"
"9263","179","Country","9314","City","1980-05-08 23:07:18.460079"
"9264","171","Country","1092","City","2004-01-04 01:34:30.655684"
"9265","159","Country","3017","City","2009-08-31 03:05:20.676743"
"9266","39","Country","877","City","1994-03-01 18:06:54.070958"
"9267","93","Country","6633","City","2014-07-11 09:48:22.557014"
"9268","159","Country","6505","City","1991-07-26 10:05:40.982979"
"9269","78","Country","7815","City","1993-04-20 09:21:35.159624"
"9270","166","Country","2327","City","2024-10-12 04:51:36.965462"
"9271","128","Country","9405","City","2019-02-11 05:57:28.546207"
"9272","82","Country","3374","City","2023-05-01 10:51:21.807993"
"9273","9","Country","8182","City","1974-10-16 18:18:52.115348"
"9274","37","Country","4334","City","2010-02-14 03:49:26.082360"
"9275","27","Country","1462","City","1996-04-11 20:50:28.145107"
"9276","78","Country","2010","City","2005-12-04 03:57:57.263120"
"9277","154","Country","4760","City","2018-03-10 16:01:15.061095"
"9278","125","Country","3779","City","2009-02-19 15:44:41.843506"
"9279","77","Country","4518","City","2019-03-15 19:39:53.671568"
"9280","33","Country","3803","City","1995-02-16 22:01:19.188180"
"9281","185","Country","3187","City","1978-04-15 14:12:15.490697"
"9282","177","Country","4295","City","2012-06-03 16:18:25.469660"
"9283","172","Country","5643","City","2006-04-05 17:14:28.017039"
"9284","81","Country","263","City","2023-09-28 13:18:02.192922"
"9285","68","Country","3750","City","1978-04-16 19:29:21.900670"
"9286","9","Country","7527","City","1976-10-27 15:54:42.654465"
"9287","138","Country","4026","City","1995-01-19 00:06:56.331015"
"9288","1","Country","7140","City","2018-11-15 08:59:45.972402"
"9289","171","Country","7304","City","2012-12-27 22:31:49.616734"
"9290","10","Country","61","City","2006-11-28 14:54:40.943969"
"9291","29","Country","8087","City","2004-07-09 05:26:40.822889"
"9292","141","Country","4416","City","1979-07-31 02:14:41.258839"
"9293","136","Country","1213","City","1980-02-04 07:24:08.762357"
"9294","191","Country","6372","City","1983-09-25 04:05:02.888155"
"9295","44","Country","9731","City","2001-08-09 09:05:12.102327"
"9296","158","Country","5215","City","2000-07-16 12:26:06.169289"
"9297","135","Country","3555","City","2010-01-02 21:16:29.558108"
"9298","181","Country","8287","City","1999-09-12 05:31:03.354169"
"9299","6","Country","1779","City","1989-12-31 14:23:39.513260"
"9300","91","Country","5634","City","2006-04-13 02:07:59.170320"
"9301","19","Country","8648","City","1977-10-19 08:27:41.024569"
"9302","34","Country","4727","City","1974-02-27 23:52:50.820097"
"9303","65","Country","16","City","1989-11-30 08:49:14.639536"
"9304","134","Country","556","City","1994-12-23 02:31:32.471503"
"9305","161","Country","6691","City","1982-08-03 12:19:31.103351"
"9306","59","Country","5494","City","2017-07-30 15:35:16.889514"
"9307","106","Country","4039","City","2011-04-08 21:16:03.617312"
"9308","81","Country","8893","City","2011-03-26 18:27:48.114427"
"9309","22","Country","3897","City","1995-01-07 07:58:12.319382"
"9310","33","Country","8550","City","1996-02-02 21:45:34.865814"
"9311","61","Country","796","City","1996-07-25 20:04:18.194131"
"9312","71","Country","9518","City","1972-02-12 00:14:19.801114"
"9313","62","Country","8013","City","2023-12-11 07:06:12.030969"
"9314","134","Country","4909","City","2001-04-30 06:03:44.620222"
"9315","167","Country","4781","City","2010-03-24 10:47:04.285686"
"9316","115","Country","6316","City","2025-01-10 01:46:47.751160"
"9317","16","Country","6867","City","1991-12-27 12:36:44.072191"
"9318","128","Country","2415","City","1982-04-27 00:52:42.161391"
"9319","82","Country","1308","City","2014-10-27 12:30:13.244313"
"9320","28","Country","8209","City","1999-12-07 17:07:07.280865"
"9321","190","Country","1994","City","1978-02-10 11:05:18.859951"
"9322","198","Country","8165","City","1974-01-02 06:21:52.845341"
"9323","175","Country","1717","City","1984-12-08 20:03:44.951366"
"9324","109","Country","6483","City","1981-05-20 00:07:35.381255"
"9325","160","Country","1562","City","1977-02-08 12:14:50.645160"
"9326","8","Country","709","City","2002-12-16 20:00:56.733642"
"9327","46","Country","8913","City","2017-11-26 06:10:31.675671"
"9328","138","Country","280","City","2001-09-18 09:19:40.411803"
"9329","185","Country","8640","City","1973-04-24 10:59:36.492928"
"9330","47","Country","9505","City","2003-06-29 16:19:50.054048"
"9331","188","Country","4840","City","1979-08-11 03:47:38.349562"
"9332","102","Country","2381","City","2020-04-22 20:19:44.762158"
"9333","18","Country","7443","City","1990-04-08 11:39:18.705421"
"9334","125","Country","6980","City","2012-08-12 06:00:44.540863"
"9335","66","Country","3439","City","1999-09-08 22:36:06.802947"
"9336","38","Country","6539","City","1994-05-04 23:49:10.264483"
"9337","171","Country","6839","City","1977-01-18 00:05:45.466302"
"9338","189","Country","1744","City","2006-08-28 06:47:57.541481"
"9339","143","Country","3107","City","2022-12-31 11:52:37.591092"
"9340","173","Country","1949","City","1992-04-25 17:42:18.421323"
"9341","136","Country","7071","City","1977-01-03 04:09:16.868915"
"9342","73","Country","9424","City","2011-02-11 08:28:35.759748"
"9343","33","Country","8069","City","1996-08-07 07:31:21.707842"
"9344","83","Country","9577","City","1970-08-08 09:01:13.407086"
"9345","146","Country","7791","City","1999-02-23 19:15:14.646364"
"9346","196","Country","7295","City","2000-07-30 18:03:19.573395"
"9347","136","Country","1265","City","1976-05-22 04:46:19.287016"
"9348","197","Country","3205","City","1990-07-17 12:20:58.980324"
"9349","17","Country","1279","City","1980-10-05 05:40:25.331415"
"9350","96","Country","6667","City","1989-03-27 02:30:28.761990"
"9351","105","Country","1370","City","1990-10-24 06:29:15.220664"
"9352","122","Country","3950","City","1972-02-11 00:39:33.577645"
"9353","55","Country","2680","City","2003-05-27 16:46:26.655133"
"9354","176","Country","9765","City","2001-08-02 02:53:16.540162"
"9355","184","Country","5170","City","2006-02-15 13:12:40.897571"
"9356","200","Country","5722","City","1991-06-08 00:57:29.587275"
"9357","9","Country","3612","City","1994-07-16 03:11:13.588894"
"9358","19","Country","2276","City","2021-11-20 21:35:38.303958"
"9359","105","Country","5306","City","1979-04-08 19:05:40.137649"
"9360","35","Country","2807","City","2003-06-26 20:49:57.443421"
"9361","105","Country","1260","City","1996-04-21 19:04:30.910744"
"9362","81","Country","8250","City","2000-05-27 20:31:08.669738"
"9363","167","Country","4087","City","1986-08-06 05:57:21.565174"
"9364","14","Country","1088","City","1981-05-13 19:49:23.982447"
"9365","123","Country","6673","City","1984-03-01 12:39:42.219995"
"9366","141","Country","7422","City","1999-08-23 17:13:33.049688"
"9367","132","Country","5459","City","2001-11-02 06:16:13.947029"
"9368","198","Country","9610","City","1995-05-16 14:56:20.941167"
"9369","77","Country","7756","City","2022-01-13 18:54:23.778741"
"9370","70","Country","8332","City","2012-12-03 01:43:08.970632"
"9371","115","Country","7419","City","1991-07-05 18:02:58.558275"
"9372","87","Country","6038","City","1970-12-09 08:30:56.037288"
"9373","74","Country","7466","City","1984-03-17 07:50:02.044155"
"9374","45","Country","7377","City","2023-06-30 15:34:14.947762"
"9375","12","Country","6842","City","2002-04-16 18:56:15.647973"
"9376","48","Country","4025","City","1974-08-29 15:30:52.668069"
"9377","122","Country","4924","City","1987-01-23 21:07:24.375125"
"9378","140","Country","8602","City","1972-03-20 03:26:23.286201"
"9379","81","Country","4538","City","2010-05-06 19:39:51.878482"
"9380","31","Country","6636","City","1990-06-16 03:35:41.325888"
"9381","106","Country","6559","City","2010-09-26 07:35:13.766181"
"9382","15","Country","4439","City","1970-01-30 16:20:06.969901"
"9383","87","Country","8859","City","2013-01-12 22:44:32.353916"
"9384","157","Country","1273","City","1972-12-26 17:40:02.053887"
"9385","131","Country","7892","City","1982-06-07 18:58:15.236752"
"9386","17","Country","2949","City","2022-10-14 03:46:09.666295"
"9387","182","Country","9955","City","2010-11-29 05:39:32.769813"
"9388","130","Country","508","City","1991-08-16 16:39:58.926884"
